name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood
Not That Girl,Not That Girl,GIRLI,0K3yTrwwypORX4m8tuWrwJ,2017-03-03,49,173423,0.827,0.0564,0.546,6.28e-06,0.107,0.463,-6.287,0.0642,93.062,0,4,calm
The Weekend,Ctrl,SZA,6gU9OKjOE7ghfEd55oRO57,2017-06-09,74,272186,0.4,0.242,0.366,0.0,0.126,0.161,-9.405,0.0597,73.313,8,3,calm
Juicy,Juicy,Doja Cat,7qvsl2pYzrsYgPeFBN5jxp,2019-08-15,58,202333,0.786,0.0856,0.658,0.0,0.0689,0.458,-2.61,0.0661,170.037,0,4,calm
Love Songs,Love Songs,Kaash Paige,6ABrDJwa6iVFuT1O1F9ZUm,2018-11-19,0,148629,0.654,0.825,0.367,0.000505,0.106,0.489,-10.203,0.0938,119.986,5,4,calm
Yellow Hearts,Yellow Hearts,Ant Saunders,20JtELGPfOAMq7FpUt8eSM,2019-06-18,0,223255,0.866,0.117,0.399,0.0,0.0689,0.713,-10.938,0.0745,129.047,7,4,calm
Shallow,A Star Is Born Soundtrack,Lady Gaga,2VxeLyX666F8uXCJ0dZF8B,2018-10-05,84,215733,0.572,0.371,0.385,0.0,0.231,0.323,-6.362,0.0308,95.799,7,4,calm
Dang! (feat. Anderson .Paak),The Divine Feminine,Mac Miller,5iUQMwxUPdJBFeGkePtM66,2016-09-16,74,305350,0.836,0.00826,0.67,0.000355,0.0837,0.556,-6.907,0.23,107.018,5,4,calm
in my head,"thank u, next",Ariana Grande,4T652DlATVHe0jdLKaN3Bw,2019-02-08,70,222946,0.662,0.173,0.6,0.000137,0.109,0.331,-6.402,0.0703,134.979,0,4,calm
bad idea,"thank u, next",Ariana Grande,5Il6Oe7lr5XM7A0cWbVQtr,2019-02-08,68,267106,0.847,0.0268,0.579,0.0545,0.102,0.569,-5.314,0.0719,137.998,1,4,calm
NASA,"thank u, next",Ariana Grande,4uTvPEr01pjTbZgl7jcKBD,2019-02-08,67,182000,0.747,0.451,0.458,0.0,0.252,0.47,-6.891,0.303,75.029,6,4,calm
"Up, Up & Away","Up, Up & Away",Chance Peña,4jzzeMDQM73zElFLLoevPs,2019-03-15,58,120000,0.656,0.943,0.0888,0.000129,0.117,0.576,-12.33,0.0428,131.611,9,3,calm
Wait,"Hurry Up, We're Dreaming",M83,3rTnGUeDrnZV22DvRuUuXr,2011,64,343253,0.437,0.221,0.229,0.0599,0.0935,0.0754,-10.514,0.0308,147.911,2,4,calm
Medicine,Wild Youth,Daughter,4TxJQDtvYHJcOBH6ONi6q2,2012-01-01,64,258973,0.166,0.106,0.298,0.206,0.572,0.207,-12.439,0.032,78.437,3,5,calm
In My Head,In My Head,Peter Manos,3InxJ55D8l1e4ZER6DRqvP,2018-05-15,0,214533,0.499,0.745,0.181,0.00123,0.106,0.0747,-15.359,0.0429,111.956,9,4,calm
One Day,One Day,Tate McRae,27r2uANqwK7XbsiAZnzf9e,2017-12-24,54,202496,0.52,0.922,0.119,0.0,0.0883,0.355,-12.148,0.0407,69.217,0,4,calm
SLOW DANCING IN THE DARK,BALLADS 1,Joji,0rKtyWc8bvkriBthvHKY8d,2018-10-26,86,209273,0.515,0.544,0.479,0.00598,0.191,0.284,-7.458,0.0261,88.964,3,4,calm
Consequences - orchestra,Consequences (orchestra),Camila Cabello,1ArLnG0bHaHPXqf08sEKM0,2018-10-09,57,181913,0.547,0.645,0.289,0.0,0.148,0.213,-8.131,0.0348,104.851,0,3,calm
One Step At a Time,Jordin Sparks,Jordin Sparks,5o4W6yWSJD9e9Ea8YC9WjF,2007-11-20,63,205160,0.766,0.0825,0.692,0.0,0.0384,0.691,-4.672,0.0289,102.028,1,4,calm
Gotta Go My Own Way,High School Musical 2 (Original Soundtrack),High School Musical Cast,5rWIO1uP0GwAoU45RTBJ2F,2007-01-01,67,222360,0.555,0.0864,0.692,3.25e-05,0.232,0.313,-4.767,0.0277,88.995,9,4,calm
Are You Bored Yet? (feat. Clairo),Nothing Happens,Wallows,57RA3JGafJm5zRtKJiKPIm,2019-03-22,81,178000,0.682,0.156,0.683,2.32e-05,0.273,0.64,-6.444,0.0287,120.023,8,4,calm
No Idea,No Idea,Don Toliver,3VyjsVV24RmBIbWJAeUJNu,2019-05-29,0,154424,0.651,0.519,0.631,0.000579,0.165,0.35,-5.717,0.0896,127.994,6,4,calm
Quit (feat. Ariana Grande),9,Cashmere Cat,4Q5yMlwAfAoitqg4r9oZHN,2017-04-28,0,258188,0.365,0.103,0.413,3.13e-05,0.103,0.125,-7.369,0.0507,84.746,0,3,calm
If I Were a Boy,I AM...SASHA FIERCE,Beyoncé,26NX1wPt1TRCH536yocd6i,2008-11-14,67,249146,0.632,0.107,0.518,0.0,0.354,0.427,-6.126,0.0313,90.007,6,4,calm
Still Don't Know My Name,Euphoria (Original Score from the HBO Series),Labrinth,6N22FZs2ZhPBYi3b9XPajV,2019-10-04,80,153294,0.316,0.471,0.63,0.262,0.205,0.313,-5.963,0.117,89.643,5,1,calm
Beautiful Crazy,This One's for You Too (Deluxe Edition),Luke Combs,2rxQMGVafnNaRaXlRMWPde,2018-06-01,79,193200,0.551,0.676,0.402,0.0,0.0928,0.382,-7.431,0.0262,103.313,11,4,calm
Touch,Atlas: II,Sleeping At Last,4g2WiijzSKzH8PApKDbadN,2019-11-01,70,256299,0.415,0.955,0.104,3.79e-06,0.104,0.18,-11.83,0.0426,82.006,0,3,calm
State Lines,Birthplace,Novo Amor,7CoMBpPTwQi2wPT0U0Nr9b,2018-10-19,74,208653,0.509,0.959,0.31,0.229,0.0963,0.151,-10.623,0.0313,137.474,9,3,calm
"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2wrJq5XKLnmhRXHIAf9xBa,2019-10-04,79,167693,0.654,0.153,0.63,0.0,0.111,0.43,-4.644,0.0259,89.991,10,4,calm
you were good to me,brent,Jeremy Zucker,4CxFN5zON70B3VOPBYbd6P,2019-05-03,77,219146,0.561,0.913,0.0848,2.62e-05,0.112,0.206,-15.099,0.0404,102.128,2,4,calm
No Air (feat. Chris Brown),Jordin Sparks,Jordin Sparks,1jUA4rb6ZCv4gby4YU53xq,2007-11-20,71,264373,0.466,0.0521,0.759,0.0,0.0587,0.328,-4.978,0.199,160.033,8,4,calm
Not About Angels,Not About Angels,Birdy,5sF7hdYvhrcgNq8NZjfK8L,2014-04-13,71,189475,0.405,0.964,0.111,4.37e-05,0.0872,0.219,-11.879,0.0369,116.86,0,4,calm
Moonlight,YOU,Ali Gatie,6L4F4btXioJPhEwz6T7YYt,2019-11-08,65,228853,0.804,0.495,0.48,0.0,0.105,0.461,-6.662,0.0321,120.002,11,4,calm
Candlelight,Candlelight,Zhavia,3j8FPquKEOygdUMLLs1Pxr,2018-07-26,50,189733,0.511,0.387,0.542,0.0,0.181,0.439,-7.398,0.336,134.907,2,4,calm
If We Have Each Other,Narrated For You,Alec Benjamin,7pT6WSg4PCt4mr5ZFyUfsF,2018-11-16,75,181522,0.656,0.698,0.577,0.0,0.296,0.861,-5.566,0.0802,173.094,10,4,calm
We Are Young (feat. Janelle Monáe),Some Nights,fun.,7a86XRg84qjasly9f6bPSD,2012-02-21,75,250626,0.378,0.02,0.638,7.66e-05,0.0849,0.735,-5.576,0.075,184.086,10,4,calm
Beautiful,Freedom,Akon,7rv0UuxMX7CpUUwEE1jVrd,2008-01-01,64,312986,0.743,0.122,0.948,0.0,0.112,0.614,-4.445,0.0893,130.024,0,4,calm
Ms,An Awesome Wave,alt-J,0pCTr2E9CtulIwNprituKi,2012-09-18,58,238746,0.609,0.876,0.413,0.0239,0.0799,0.0697,-11.407,0.0351,130.969,5,4,calm
Into the Unknown,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Various Artists,3Z0oQ8r78OUaHvGPiDBR3W,2019-11-15,74,194848,0.323,0.849,0.405,0.000544,0.138,0.274,-8.533,0.0413,145.104,10,5,calm
Mr. Brightside,Hot Fuss,The Killers,7oK9VyNzrYvRFo7nQEYkWN,2004-06-15,76,222586,0.356,0.00101,0.924,0.0,0.0953,0.232,-3.74,0.0808,148.017,1,4,calm
She's Kinda Hot,Sounds Good Feels Good (Deluxe),5 Seconds of Summer,5fsQSDifYpjfbCqvZKPVBj,2015-10-23,69,216454,0.664,0.00182,0.908,0.0,0.109,0.889,-4.806,0.0317,118.031,4,4,calm
I'm On Fire,Born In The U.S.A.,Bruce Springsteen,3PzsbWSQdLCKDLxn7YZfkM,1984-06-04,75,155880,0.62,0.589,0.446,0.0299,0.0727,0.868,-14.451,0.0347,88.591,1,4,calm
I Found,5AM (Expanded Edition),Amber Run,5zT5cMnMKoyruPj13TQXGx,2015-04-20,74,273000,0.567,0.862,0.303,0.00563,0.104,0.252,-12.481,0.0351,124.949,7,4,calm
Heartless,Heartless,The Weeknd,57vxBYXtHMk6H1aD29V7PU,2019-11-27,1,200080,0.531,0.00632,0.75,7.6e-05,0.117,0.198,-5.831,0.111,169.954,10,4,calm
No One,As I Am (Expanded Edition),Alicia Keys,6IwKcFdiRQZOWeYNhUiWIv,2007-11-09,78,253813,0.644,0.0209,0.549,8.85e-06,0.134,0.167,-5.415,0.0285,90.04,1,4,calm
A Lonely Night,Starboy,The Weeknd,0ifooM33X1iBxVYyOkSbXW,2016-11-25,68,220173,0.853,0.0431,0.663,8.71e-06,0.0891,0.864,-6.955,0.0755,113.998,7,4,calm
Dead To Me,Isolation,Kali Uchis,6LOZws7T3jqZz78unPgFF9,2018-04-06,79,199505,0.675,0.432,0.761,0.0,0.102,0.428,-4.469,0.0466,119.001,4,4,calm
U + Ur Hand,I'm Not Dead,P!nk,7klL6qvAu4ZzthaUzLvtIN,2006-04-04,0,214386,0.709,0.00144,0.891,0.0,0.034,0.886,-3.688,0.0528,141.04,0,4,calm
Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,1mea3bSkSGXuIRvnydlB5b,2008-05-26,82,242373,0.486,0.0954,0.617,3.23e-06,0.109,0.417,-7.115,0.0287,138.015,5,4,calm
High Fashion (feat. Mustard),Please Excuse Me for Being Antisocial,Roddy Ricch,07KXEDMj78x68D884wgVEm,2019-12-06,75,220486,0.831,0.269,0.499,0.0,0.3,0.511,-8.442,0.114,97.956,11,4,calm
Ending,Volume One,Isak Danielson,7kJMylD25AGVBgvoJoSkjW,2015-03-26,0,248807,0.436,0.876,0.291,1.07e-06,0.0767,0.127,-9.334,0.0361,91.655,9,3,calm
1950,1950,King Princess,0CZ8lquoTX2Dkg7Ak2inwA,2018-02-23,72,225133,0.6,0.648,0.535,4.7e-06,0.162,0.269,-7.043,0.107,71.912,4,4,calm
Ride,Blurryface,Twenty One Pilots,2Z8WuEywRWYTKe1NybPQEW,2015-05-15,82,214506,0.645,0.00835,0.713,0.0,0.113,0.566,-5.355,0.0393,74.989,6,4,calm
Don't Start Now,Don't Start Now,Dua Lipa,6WrI0LAC5M1Rw2MnX2ZvEg,2019-10-31,80,183290,0.794,0.0125,0.793,0.0,0.0952,0.677,-4.521,0.0842,123.941,11,4,calm
Train Wreck,Back from the Edge,James Arthur,55Am8neGJkdj2ADaM3aw5H,2016-10-28,80,208826,0.311,0.701,0.485,0.0,0.0726,0.225,-5.726,0.0365,77.355,6,4,calm
Boys Ain't Shit,Boys Ain't Shit,SAYGRACE,6vzLbfskWigBsCzNdB0kfE,2019-10-18,65,175883,0.826,0.435,0.615,0.00631,0.334,0.841,-4.729,0.137,102.999,1,4,calm
Beautiful Liar,B'Day Deluxe Edition,Beyoncé,2HWWNoWEEEECwZhAiLg7ib,2007-05-29,67,199853,0.764,0.00554,0.751,0.000237,0.164,0.418,-3.74,0.0703,91.977,8,4,calm
Ophelia,Cleopatra,The Lumineers,3d8y0t70g7hw2FOWl9Z4Fm,2016-04-08,76,160097,0.664,0.613,0.573,0.000363,0.0857,0.566,-6.519,0.0277,76.023,5,4,calm
You & Jennifer,Damaged Vol. 2,bülow,0g21KZ1XJuhwexWPLpuEt1,2018-06-08,70,159453,0.752,0.52,0.698,0.0,0.211,0.347,-6.53,0.306,132.058,11,4,calm
the broken hearts club,we,Garrett Nash,3Uu6pcfL9xsdfsKRx3DXRf,2019-01-11,60,184694,0.62,0.801,0.288,0.0,0.37,0.691,-9.431,0.123,100.385,4,4,calm
Lonely,Lonely,Noah Cyrus,3Lp8Xd2K7TwlY32SPvXkvF,2019-09-27,0,144386,0.594,0.779,0.26,0.0,0.0924,0.303,-9.062,0.0601,84.648,5,3,calm
Honey,Honey,Kehlani,5QTdOvIF2ehBMZpSIIGzIo,2017-10-06,68,199209,0.606,0.772,0.24,0.0,0.0819,0.526,-7.102,0.0369,96.792,3,4,calm
Deep End,Beautiful Lies,Birdy,4c9UU12Z3KZiC0K7696rup,2016-03-25,56,208840,0.455,0.761,0.296,0.0,0.0783,0.31,-8.513,0.0399,171.744,2,4,calm
Friends,Nostalgia,Chase Atlantic,2jQiSYrwJehQAcuaaQrXnS,2015-02-21,82,230010,0.422,0.0114,0.609,4.76e-06,0.108,0.0911,-6.361,0.0335,107.34,11,3,calm
i think you're really cool,i think you're really cool,guardin,78cIbVjU1xn7mbQ9i35avl,2018-05-08,65,160660,0.503,0.904,0.446,0.0,0.303,0.476,-6.279,0.0547,174.062,5,4,calm
needy,"thank u, next",Ariana Grande,1TEL6MlSSVLSdhOSddidlJ,2019-02-08,72,171573,0.647,0.78,0.309,7.41e-06,0.202,0.195,-7.948,0.0366,87.045,7,4,calm
Best Friend,Best Friend,Rex Orange County,47Bg6IrMed1GPbxRgwH2aC,2017-01-25,79,262231,0.575,0.395,0.714,0.0,0.115,0.32,-5.247,0.0596,144.982,6,4,calm
"Just for a Moment - From ""High School Musical: The Musical: The Series""","Just for a Moment (From ""High School Musical: The Musical: The Series"")",Olivia Rodrigo,5Yc2A0YtK6PaXT8J1MQ0Rd,2020-01-01,64,197320,0.519,0.215,0.503,0.0,0.148,0.364,-6.239,0.0442,89.174,2,4,calm
Somebody,COSMIC,Bazzi,0spaxhg6lGn0rOGCH5I0LS,2018-04-12,48,170400,0.49,0.345,0.743,0.0,0.183,0.137,-4.201,0.0915,99.158,0,4,calm
Anyone,Anyone,Demi Lovato,18ssFhD04lWo1RzpcohnrG,2020-01-27,55,227813,0.557,0.876,0.387,0.0,0.111,0.317,-6.338,0.0374,129.98,11,4,calm
Psycho!,Psycho!,MASN,4sSu9BtWSCWRNjGD2AvqbG,2019-01-17,0,197217,0.868,0.433,0.365,0.0,0.207,0.471,-9.51,0.0383,114.979,7,4,calm
sex,i think you think too much of me,EDEN,26ZX2JrAb8AFbr8FFfAsO7,2016-08-19,67,218808,0.413,0.162,0.521,0.0,0.323,0.532,-4.469,0.0466,103.391,9,4,calm
we fell in love in october,we fell in love in october / forget her,girl in red,1BYZxKSf0aTxp8ZFoeyM3d,2018-11-21,84,184153,0.566,0.113,0.366,0.181,0.155,0.237,-12.808,0.028,129.959,7,4,calm
Generation Why,Sunset Season,Conan Gray,79e2GU4RLPjAqnijfvsXYr,2018-11-16,66,219680,0.561,0.347,0.684,2.93e-06,0.122,0.528,-8.235,0.0669,81.977,9,4,calm
Strawberries & Cigarettes,Strawberries & Cigarettes,Troye Sivan,3afkJSKX0EAMsJXTZnDXXJ,2018-03-16,83,201538,0.578,0.162,0.537,0.0,0.076,0.25,-8.676,0.0832,83.909,9,4,calm
Falling for U,Falling for U,Peachy!,0sHFw13WH3LtSB3yP8UMYJ,2017-08-14,1,124000,0.516,0.743,0.358,1.3e-06,0.0813,0.397,-12.018,0.424,79.509,8,4,calm
1 SIDED LOVE,ANONYMOUS,blackbear,39bs2V8huzcmWoeSlHKZeP,2019-04-26,0,170666,0.584,0.236,0.42,0.0,0.119,0.283,-7.827,0.0322,90.051,8,4,calm
Floating (feat. Khalid),The Color Of You,Alina Baraz,2vLWF4yFhTHQZVwrPTjH1s,2018-04-06,67,174489,0.66,0.81,0.447,2.15e-06,0.11,0.578,-9.026,0.0482,84.95,1,4,calm
Show & Tell,K-12,Melanie Martinez,7po7c8LzxTZ0ybU41qT5gD,2019-09-06,68,215972,0.535,0.304,0.746,0.0,0.359,0.648,-5.644,0.275,109.994,4,4,calm
Vibe,Vibe,Cookiee Kawaii,7btQ8AOjr6zXoGHEmxL5u5,2019-03-29,0,84008,0.759,0.0676,0.561,0.00951,0.117,0.169,-8.74,0.384,159.995,10,4,calm
All Night,Mishlawi EP,mishlawi,4gV5aLQyFVwfdQnVltgQ0I,2018-05-18,40,174554,0.753,0.141,0.756,0.0,0.332,0.77,-5.822,0.0821,141.955,9,4,calm
My Heart Went Oops,My Heart Went Oops,Tiagz,3Nhfs2Cx7z2JWHetYkzSfO,2020-01-29,0,128925,0.962,0.12,0.412,0.0,0.0904,0.506,-11.288,0.608,121.037,1,4,calm
n y l a,n y l a,blackbear,5zViOYAEOrfNn8wd0sN4MH,2013-08-23,51,300130,0.268,0.818,0.336,0.0,0.354,0.208,-10.011,0.0392,65.838,9,3,calm
Can I Be Him,Back from the Edge,James Arthur,0VhgEqMTNZwYL1ARDLLNCX,2016-10-28,76,246880,0.696,0.308,0.543,0.0,0.0939,0.479,-6.164,0.0489,107.969,11,4,calm
chateau,digital druglord,blackbear,13JyykwyYQ3T5QxxL34ukQ,2017-04-21,1,212926,0.667,0.0503,0.635,0.0,0.367,0.478,-5.761,0.0518,98.011,11,4,calm
The Boy In The Bubble,The Boy In The Bubble,Alec Benjamin,1buYMDRKWawlr7T7SnsJdu,2018-06-22,0,181243,0.818,0.217,0.58,0.00104,0.253,0.854,-7.58,0.0818,143.975,11,4,calm
Wonderful Life,Wonderful Life (From Smallfoot: Original Motion Picture Soundtrack),Zendaya,447LxyhefUlJsf3wnuazNM,2018-08-22,40,190506,0.496,0.149,0.65,0.000281,0.0667,0.301,-7.754,0.0398,102.955,5,4,calm
Habits of My Heart,Habits of My Heart,Jaymes Young,0elXIl26ZrovBULLTrEGK6,2014-09-28,62,210639,0.392,0.665,0.498,0.000118,0.34,0.59,-7.63,0.117,72.048,9,4,calm
Supalonely,STELLA & STEVE,BENEE,4nK5YrxbMGZstTLbvj6Gxw,2019-11-15,74,223480,0.863,0.305,0.631,3.04e-05,0.123,0.817,-4.689,0.0534,128.977,7,4,calm
Dancing in the Sky,Dancing in the Sky,Dani and Lizzy,4kdl5LATOjf8q4bvubBlBI,2015-06-12,63,214368,0.306,0.603,0.31,2.72e-05,0.112,0.126,-10.371,0.0336,207.508,11,3,calm
Selfish,Selfish,Madison Beer,4PV0uE5pZSh44E3NqNNDEH,2020-02-14,66,223270,0.375,0.627,0.461,0.0,0.386,0.233,-6.202,0.0279,75.217,9,4,calm
Who Am I?,Soul Searching,Bazzi,78ef1CXuOepdoPXKBpMFi2,2019-08-09,34,171818,0.586,0.523,0.513,0.0,0.177,0.215,-6.347,0.0336,88.007,5,4,calm
Good In Goodbye,Good In Goodbye,Madison Beer,1GVF9369j7InydwGztCDIZ,2020-01-31,61,141949,0.658,0.433,0.698,0.0,0.174,0.456,-5.95,0.177,139.054,11,4,calm
Hurts Like Hell (feat. Offset),Hurts Like Hell (feat. Offset),Madison Beer,3WefHNGtjexZvi66ZEx9u4,2018-11-09,65,207108,0.704,0.185,0.56,0.0,0.0948,0.609,-6.791,0.179,75.003,1,4,calm
Haunt You,Haunt You,Social House,5NjVCNaYDFM0gCT1hES4dr,2019-06-14,55,198266,0.658,0.371,0.458,0.0,0.0958,0.29,-8.738,0.0785,91.914,0,4,calm
Home with You,As She Pleases,Madison Beer,0iwsQWgtjSq2kUXuZwTDAL,2018-02-02,64,190576,0.631,0.067,0.599,0.0,0.0952,0.727,-6.137,0.0878,170.122,7,4,calm
If By Chance,Safe Haven,Ruth B.,21dpBHPTV7ythCHBI6Slcw,2017-05-05,72,303653,0.405,0.881,0.279,0.0,0.0933,0.256,-8.099,0.0334,119.85,10,4,calm
CIVIL WAR - Bonus,SHAKE THE SNOW GLOBE,Russ,0IUgswE9wJaY4QIQZEDTKe,2020-01-31,65,144506,0.923,0.102,0.597,0.0,0.109,0.496,-6.827,0.262,101.044,7,4,calm
Unloving You,Unloving You,Alex Aiono,21ms2KdWugFjU4x7SyA4nB,2019-06-14,52,207064,0.356,0.834,0.287,0.0,0.268,0.427,-7.449,0.0453,175.257,6,3,calm
Never Knew I Needed,The Princess and the Frog (Original Motion Picture Soundtrack),Various Artists,76ati4YtRJe4vkpcL5VFy5,2009-11-23,52,217013,0.646,0.1,0.787,1.01e-05,0.133,0.784,-4.907,0.0373,141.946,1,4,calm
You Broke My Heart Again,You Broke My Heart Again,Teqkoi,3jZDWsoxRHzzp3DYV8qeXE,2018-10-13,67,103400,0.55,0.956,0.143,0.0,0.195,0.224,-15.685,0.241,74.918,3,4,calm
death bed (coffee for your head),death bed (coffee for your head),Powfu,7eJMfftS33KTjuF7lTsMCx,2020-02-08,83,173333,0.726,0.731,0.431,0.0,0.696,0.348,-8.765,0.135,144.026,8,4,calm
fever dream,fever dream,mxmtoon,5xgLPaEWNbJB4uVc7LIgbe,2020-01-23,43,196480,0.566,0.126,0.693,3.7e-05,0.0888,0.191,-5.962,0.0281,101.909,4,4,calm
goodnight n go,Sweetener,Ariana Grande,14kYOiFVPb7E7NfFbqhdln,2018-08-17,71,189506,0.708,0.0217,0.454,0.0,0.073,0.24,-7.07,0.0395,110.963,1,4,calm
After Party,Heaven Or Hell,Don Toliver,527k23H0A4Q0UJN3vGs0Da,2020-03-13,80,167915,0.629,0.00981,0.692,0.331,0.603,0.453,-8.045,0.0376,162.948,5,4,calm
Girls Need Love,Last Day Of Summer,Summer Walker,644rGY6maSElnKVsAg1gJj,2018-10-19,73,140760,0.645,0.558,0.418,0.0003,0.562,0.123,-10.065,0.29,96.963,6,4,calm
Why Do You Feel So Down,What Do You Think About the Car?,Declan McKenna,5Bge1Dsqjc14hhGguYML5w,2017-07-21,66,220706,0.558,0.0576,0.909,0.0,0.102,0.452,-5.851,0.0406,114.56,7,4,calm
Magic In The Hamptons (feat. Lil Yachty),Magic In The Hamptons (feat. Lil Yachty),Social House,2Yer0p7uB2lVBUAtANuuQp,2018-06-08,77,164640,0.769,0.66,0.479,0.0,0.0914,0.803,-5.339,0.0385,96.051,1,4,calm
Consideration,ANTI (Deluxe),Rihanna,6t90Z9XkdsHD8xMxro6KRP,2016-01-28,69,161066,0.883,0.0392,0.584,4.39e-06,0.0869,0.784,-2.102,0.0465,144.975,7,4,calm
Happy Pills,Happy Pills,Weathers,3zjjzKg16tczCMwckGKGuH,2016-06-03,72,203080,0.521,0.00327,0.885,0.00904,0.324,0.344,-4.934,0.125,115.985,4,4,calm
Sunflower,Sunflower,Rex Orange County,4EpZ4eYuZOwPSSwyqpdHnJ,2017-03-22,78,252230,0.384,0.646,0.765,0.00352,0.522,0.567,-4.463,0.0579,129.903,6,4,calm
She Used To Be Mine,What's Inside: Songs from Waitress,Sara Bareilles,2D4BSm5Z8Hq5zYbSgJwEOh,2015-11-06,68,250266,0.397,0.381,0.303,0.0,0.101,0.172,-7.508,0.0435,81.05,5,4,calm
December,Christmas & Chill,Ariana Grande,7zrhy9OhtcO7MdIvbbJiOa,2015-12-18,49,116266,0.71,0.492,0.396,0.0,0.221,0.63,-11.247,0.0843,89.941,11,4,calm
Bloom Later,&,Jesse,7DCQIOmpGV4nkHx7DQckJS,2017-11-10,68,160306,0.513,0.796,0.318,0.0,0.177,0.249,-10.451,0.0314,81.923,0,3,calm
Stay,Unapologetic (Deluxe),Rihanna,1dEy9Pl81QopSxNsPxXQxv,2012-12-11,67,240706,0.621,0.945,0.31,6.12e-05,0.117,0.125,-10.164,0.0283,111.893,9,4,calm
Left Hand Free,This Is All Yours,alt-J,4iEOVEULZRvmzYSZY2ViKN,2014-09-22,70,173630,0.697,0.462,0.877,0.00943,0.083,0.802,-4.465,0.0462,101.99,3,4,calm
I Lost a Friend,I Lost a Friend,FINNEAS,49MMefftWPcltNP4OOJGSs,2019-05-03,60,237020,0.453,0.587,0.209,0.0,0.119,0.216,-11.917,0.223,169.316,11,4,calm
Please Notice,Hope,Christian Leave,36seMHoyXmLUNxcwzwjdF7,2016-07-01,73,116666,0.55,0.843,0.271,3.21e-06,0.107,0.198,-8.451,0.0297,111.344,2,4,calm
"...And To Those I Love, Thanks For Sticking Around",STOP STARING AT THE SHADOWS,$uicideboy$,41LhQUkElADQ5YUbpYv2D0,2020-02-14,1,168489,0.792,0.13,0.512,8.82e-05,0.14,0.11,-6.875,0.0408,113.978,2,4,calm
Cancelled.,KIKI,Kiana Ledé,5oruuYKxGXcS0Cm1hpRLup,2020-04-03,52,166626,0.52,0.464,0.448,5.79e-06,0.285,0.451,-8.121,0.443,195.09,1,4,calm
Easy,Easy (Remix),DaniLeigh,4CMrdHWqic0usIZfTrKoI3,2019-05-31,71,186586,0.799,0.195,0.301,0.0,0.0816,0.511,-11.361,0.185,100.026,7,4,calm
Playing Games,Over It,Summer Walker,4hWgC5BV5M7EtTleKVXNxw,2019-10-04,67,143666,0.759,0.7,0.413,0.0,0.14,0.403,-7.282,0.0494,115.893,11,4,calm
Chasing Cars,Eyes Open,Snow Patrol,11bD1JtSjlIgKgZG2134DZ,2006-01-01,77,267933,0.563,0.209,0.592,5.08e-05,0.132,0.136,-4.571,0.0276,104.016,9,4,calm
Anarchist,21st Century Liability,YUNGBLUD,3vVkxjrTP4SM1Ogq68LoXW,2018-07-06,56,167700,0.508,0.00972,0.905,0.0,0.342,0.212,-4.467,0.311,160.627,9,4,calm
parents,the underrated youth,YUNGBLUD,68rVGSTnCiFOET9k5Vd8Se,2019-10-18,68,171880,0.618,0.0132,0.823,0.0,0.288,0.58,-4.76,0.0447,82.004,7,4,calm
Body,Body,Jordan Suaste,3uG6rdUthcTvbK70fwkPky,2020-05-15,0,205401,0.359,0.629,0.324,0.0,0.0649,0.326,-8.687,0.0381,98.024,7,4,calm
The Night We Met,Strange Trails,Lord Huron,0QZ5yyl6B6utIWkxeBDxQN,2015-04-07,77,208211,0.545,0.969,0.366,0.267,0.641,0.1,-9.51,0.0378,86.997,2,3,calm
you broke me first,you broke me first,Tate McRae,45bE4HXI0AwGZXfZtMp8JR,2020-04-17,84,169265,0.667,0.785,0.373,0.0,0.0906,0.0823,-9.389,0.05,124.148,4,4,calm
that way,all the things i never said,Tate McRae,7l97ElWmIdVHWUaOeeU5ZC,2020-01-24,79,175026,0.453,0.728,0.383,0.0,0.387,0.333,-11.015,0.163,105.029,0,4,calm
"ALONE, PART 3",?,XXXTENTACION,2oe6dDthgthqUkfL3czpEd,2018-03-16,68,109986,0.61,0.883,0.258,0.0145,0.103,0.164,-12.758,0.0331,127.08,0,4,calm
the remedy for a broken heart (why am I so in love),?,XXXTENTACION,4UKCKdYiLN6IMA5ZESUTL7,2018-03-16,80,160184,0.699,0.779,0.304,0.000993,0.137,0.271,-11.192,0.0993,119.705,1,4,calm
Shine A Light,BANNERS,BANNERS,2nZco160YsPJdiTPq396aq,2016-01-15,50,225826,0.532,0.0275,0.748,4.76e-06,0.153,0.12,-5.223,0.0358,129.97,0,3,calm
Ribs,Pure Heroine,Lorde,2MvvoeRt8NcOXWESkxWn3g,2013-09-27,80,258969,0.511,0.534,0.472,0.614,0.11,0.0399,-9.277,0.091,127.978,4,4,calm
Sweater Weather,I Love You.,The Neighbourhood,2QjOHCTQ1Jl3zawyYOpxh6,2013-04-19,90,240400,0.612,0.0495,0.807,0.0177,0.101,0.398,-2.81,0.0336,124.053,10,4,calm
I See Red,I See Red,Everybody Loves an Outlaw,2Xau3uNsnIb9FwzsvHR84z,2018-10-31,0,230613,0.42,0.00734,0.447,0.0156,0.202,0.216,-7.555,0.0375,78.775,4,3,calm
